book_id,authors,original_publication_year,original_title,language_code
9127,Sherrilyn Kenyon,2011.0,Retribution,en-US
9128,Irvine Welsh,2001.0,Glue,eng
9129,A.G. Howard,2014.0,Unhinged,eng
9130,Cecelia Ahern,2014.0,How to Fall in Love,eng
9131,Judith McNaught,1994.0,Until You,en-US
9132,R.A. Salvatore,2000.0,,en-US
9133,"Lettie B. Cowman, James Reimann",1904.0,Streams in the Desert,
9134,Jennifer Estep,2010.0,,eng
9135,"Cassandra Clare, Joshua Lewis",2013.0,The Shadowhunter's Codex,eng
9136,Chris Heimerdinger,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng
9137,Laurie Faria Stolarz,2003.0,Blue Is for Nightmares,en-US
9138,Stephen King,1983.0,Three Complete Novels: Carrie/Salem's Lot/The Shining,eng
9139,Kelley Armstrong,2008.0,Personal Demon,eng
9140,Brandon Sanderson,2011.0,"The Way of Kings, Part 1",eng
9141,Richard Paul Evans,2009.0,The Christmas List,eng
9142,"Jenna Jameson, Neil Strauss",2004.0,How to Make Love Like a Porn Star: A Cautionary Tale,eng
9143,Brad Meltzer,1997.0,The Tenth Justice,
9144,Anita Shreve,2013.0,,
9145,Derek Landy,2010.0,Dark Days,eng
9146,Stephen King,1996.0,"The Green Mile, Part 3: Coffey's Hands",eng
9147,Jacquelyn Frank,2006.0,Jacob,eng
9148,Katie MacAlister,2004.0,,en-US
9149,Rachel Joyce,2013.0,Perfect,eng
9150,Norman Bridwell,1966.0,Clifford's Halloween (Clifford),eng
9151,"Philip Pullman, John Lawrence",2003.0,Lyra's Oxford,en-US
9152,Rachel Vincent,2011.0,"If I Die (Soul Screamers, #5)",eng
9153,"James Patterson, Mark T. Sullivan",2013.0,Private Berlin,eng
9154,Lisa Gardner,1999.0,The Other Daughter,eng
9155,"Mary Hoffman, Caroline Binch",1991.0,Amazing Grace,en-US
9156,"David Eddings, Leigh Eddings",2000.0,The Redemption of Althalus,
9157,Emma Donoghue,2000.0,Slammerkin,eng
9158,Rachel Gibson,1998.0,Simply Irresistible,eng
9159,Julie James,2012.0,About That Night,eng
9160,Bisco Hatori,2004.0,桜蘭高校ホスト部 3,eng
9161,Nancy Tillman,2005.0,On the Night You Were Born,en-US
9162,Rachel Bertsche,2011.0,,eng
9163,"Brandon Sanderson, Jon Foster",2014.0,Legion: Skin Deep,eng
9164,Jennifer L. Armentrout,2014.0,Wicked,eng
9165,Meg Cabot,2010.0,Insatiable,eng
9166,J.  Daniels,2014.0,Where I Belong,eng
9167,Debbie Macomber,2007.0,Back on Blossom Street,eng
9168,"François Lelord, Lorenza García",2002.0,Le Voyage d’Hector ou la recherche du bonheur,eng
9169,Joshilyn Jackson,2006.0,"Between, Georgia",en-US
9170,Jennifer Crusie,2002.0,Faking It ,eng
9171,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",1997.0,アンダーグラウンド [Andāguraundo],eng
9172,Indu Sundaresan,2002.0,The Twentieth Wife,en-US
9173,Erica Stevens,2012.0,,en-GB
9174,Piers Anthony,1980.0,"Split Infinity (Apprentice Adept, #1)",eng
9175,Rob Bell,2007.0,Sex God: Exploring the Endless Connections Between Sexuality And Spirituality,en-US
9176,Isabel Wolff,2009.0,A Vintage Affair,en-GB
9177,Hanif Kureishi,1990.0,The Buddha of Suburbia,eng
9178,Sarah Crossan,2012.0,Breathe,en-US
9179,"Brian Coffey, Dean Koontz",1980.0,The Voice of the Night ,eng
9180,Alex Rosenberg,2015.0,The Girl from Krakow,eng
9181,Michael J. Sandel,2009.0,Justice: What's the Right Thing to Do?,en-US
9182,Mitchell Zuckoff,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,eng
9183,Richelle Mead,2010.0,Succubus Shadows ,en-US
9184,Leila Meacham,2010.0,Roses,en-US
9185,Jennifer Crusie,1999.0,Crazy For You,
9186,Maya Angelou,2008.0,Letter to My Daughter,eng
9187,Lionel Shriver,2007.0,The Post-Birthday World ,eng
9188,Mordicai Gerstein,2003.0,The Man Who Walked Between the Towers,en-GB
9189,Cassandra Clare,2012.0,,
9190,"José Saramago, Margaret Jull Costa",2002.0,O Homem Duplicado,en-US
9191,Richelle Mead,2008.0,Thorn Queen,en-GB
9192,Jacqueline Sheehan,2007.0,Lost & Found,eng
9193,Beatrix Potter,1905.0,The Tale of Mrs. Tiggy-Winkle,
9194,Piers Anthony,1988.0,For Love of Evil,
9195,Sarah Jio,2012.0,Blackberry Winter,eng
9196,Raymond Chandler,,Trouble Is My Business,eng
9197,Madeleine L'Engle,1989.0,"An Acceptable Time (Time Quintet, #5)",eng
9198,Steve Berry,2005.0,The Third Secret,eng
9199,Jenny Nimmo,2008.0,"Charlie Bone and the Shadow (The Children of the Red King, # 7)",
9200,Lynsay Sands,2004.0,Love Bites,eng
9201,Hillary Rodham Clinton,2013.0,Hard Choices,eng
9202,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham",1999.0,"Batman: No Man's Land, Vol. 1",eng
9203,"Jeffrey D. Sachs, Bono",2005.0,,
9204,Esi Edugyan,2011.0,Half Blood Blues,eng
9205,Katrina Kittle,2006.0,The Kindness of Strangers,en-US
9206,Robin Benway,2015.0,Emmy & Oliver,eng
9207,Scott McCloud,2015.0,The Sculptor,eng
9208,Victoria Jamieson,2015.0,Roller Girl,eng
9209,P.D. Eastman,1968.0,The Best Nest,en-US
9210,J.L. Bourne,2010.0,Day By Day Armageddon: Beyond Exile ,eng
9211,Randall Wallace,1995.0,Braveheart,eng
9212,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",2006.0,"Fables, Volume 7: Arabian Nights (and Days)",eng
9213,André Aciman,2007.0,Call Me by Your Name,
9214,Anne Michaels,1996.0,Fugitive Pieces,eng
9215,Terry Brooks,2006.0,Armageddon's Children,
9216,Richard   Preston,1997.0,The Cobra Event,en-US
9217,Brodi Ashton,2013.0,Everbound,en-US
9218,Richard Stearns,2009.0,The Hole in Our Gospel: What does God expect of Us?  The Answer that Changed my Life and Might Just Change the World,en-US
9219,Gary Ezzo,1993.0,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,
9220,نور عبدالمجيد,2012.0,,ara
9221,Steve Coll,2004.0,"Ghost Wars: The Secret History of the CIA, Afghanistan, and Bin Laden, from the Soviet Invasion to September 10, 2001",eng
9222,Anonymous,1554.0,La vida del Lazarillo de Tormes y sus fortunas y adversidades ,spa
9223,E.C. Diskin,2015.0,,eng
9224,John Wyndham,1957.0,The Midwich Cuckoos,eng
9225,Phyllis T. Smith,2011.0,,en-US
9226,Sandra Brown,2008.0,Smoke Screen,en-US
9227,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",2010.0,,eng
9228,"Jennifer L. Holm, Tad Carpenter",2014.0,The Fourteenth Goldfish,eng
9229,"Kathryn Jackson, Gustav Tenggren",1952.0,Tawny Scrawny Lion (Little Golden Book),
9230,Don Richardson,1974.0,Peace Child,
9231,Don DeLillo,1988.0,Libra ,eng
9232,John le Carré,1977.0,The Honourable Schoolboy,eng
9233,Robin Hobb,2007.0,Renegade's Magic,eng
9234,Hugh Howey,2012.0,,eng
9235,James Redfield,1996.0,The Tenth Insight ,en-CA
9236,Jed Rubenfeld,2006.0,The Interpretation of Murder,eng
9237,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright 1-12,en-GB
9238,"Margret Rey, H.A. Rey, Martha Weston",2003.0,Curious George Visits the Library,en-US
9239,Julian Barnes,2005.0,Arthur & George,eng
9240,Gerald N. Lund,1992.0,"The Work and the Glory, Vol. 3: Truth Will Prevail",
9241,Karina Halle,2013.0,Sins & Needles,eng
9242,"E.H. Gombrich, Caroline Mustill, Clifford Harper",1936.0,Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart,eng
9243,H.P. Mallory,2010.0,Fire Burn and Cauldron Bubble,eng
9244,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2000.0,フルーツバスケット 4,en-US
9245,Geneen Roth,2009.0,,en-US
9246,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956.0,بين القصرين,eng
9247,Andrew  Peterson,2008.0,First to Kill ,eng
9248,Frank Bettger,1947.0,How I Raised Myself from Failure to Success in Selling,
9249,Billy Crystal,2013.0,,eng
9250,Jackie Collins,1985.0,Lucky,en-US
9251,"Stephen Schwartz, Gregory Maguire",2004.0,Wicked - Piano/Vocal Arrangement,
9252,Erma Bombeck,1971.0,If Life Is a Bowl of Cherries—What Am I Doing in the Pits?,en-US
9253,Bernard Cornwell,2002.0,Vagabond,en-US
9254,Frances Hodgson Burnett,1886.0,Little Lord Fauntleroy,
9255,Cheryl McIntyre,2012.0,Sometimes Never,eng
9256,George R.R. Martin,2010.0,The Mystery Knight,eng
9257,Olivia Cunning,2012.0,Double Time,en-US
9258,Holly Black,2011.0,,en-US
9259,Rhonda Byrne,2012.0,The Magic (The Secret #3),eng
9260,Mariana Zapata,2015.0,,
9261,"Bill Hybels, Lavonne Neff",1988.0,Too Busy Not to Pray: Slowing Down to Be With God,en-US
9262,Philip Roth,2008.0,Indignation,eng
9263,Teju Cole,2011.0,Open City,eng
9264,Dave Pelzer,1995.0,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",en-US
9265,Melissa de la Cruz,2011.0,Witches of East End,eng
9266,Anita Shreve,2003.0,All He Ever Wanted,eng
9267,Clive Barker,1991.0,Imajica,eng
9268,Vi Keeland,2013.0,Worth the Fight,eng
9269,Robin McKinley,1997.0,Rose Daughter,eng
9270,Janice  Thompson,2009.0,"Fools Rush In (Weddings by Bella, #1)",en-US
9271,Sharon Creech,2002.0,Ruby Holler,
9272,Jen Lancaster,2010.0,,eng
9273,Bernard Cornwell,2013.0,The Pagan Lord,en-US
9274,"Zig Ziglar, Al Mayton",1974.0,See You at the Top: 25th Anniversary Edition,
9275,Ian McGuire,2016.0,The North Water,eng
9276,Greg Bear,1987.0,The Forge of God,eng
9277,Robert Dugoni,2016.0,,eng
9278,Brad Thor,2013.0,Hidden Order,eng
9279,Alison Weir,1999.0, ,en-US
9280,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,Ἀγαμέμνων,eng
9281,Kevin Hearne,2016.0,Staked,eng
9282,"David Baggett, Shawn E. Klein",2004.0,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,
9283,Maya Banks,2009.0,"Sweet Persuasion (Sweet Series, #2)",eng
9284,"P.C. Cast, Kristin Cast",2014.0,Redeemed,eng
9285,Henry Marsh,2014.0,"Do No Harm: Stories of Life, Death and Brain Surgery",eng
9286,Max Barry,2002.0,Jennifer Government,eng
9287,David Baldacci,2001.0,The Christmas Train,
9288,Christine Feehan,2004.0,"Dark Destiny (Carpathians, #13)",eng
9289,"Frank Miller, Lynn Varley",2001.0,Batman: The Dark Knight Strikes Again,eng
9290,Katharine Hepburn,1991.0,Me: Stories of My Life,eng
9291,Neil A. Fiore,1988.0,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,eng
9292,Anna Todd,2015.0,After Ever Happy,en-US
9293,Joel C. Rosenberg,2014.0,The Auschwitz Escape,eng
9294,Bill Bryson,1994.0,Made in America: An Informal History of the English Language in the United States,en-US
9295,"Alice  Miller, Ruth Ward",1979.0,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,en-GB
9296,Dale Wasserman,1970.0,One Flew Over the Cuckoo's Nest (script),
9297,H.P. Lovecraft,1941.0,The Case of Charles Dexter Ward,eng
9298,Austin Grossman,2007.0,Soon I Will Be Invincible,eng
9299,Janet Fitch,2006.0,Paint It Black,eng
9300,Karen Kingsbury,2006.0,Ever After,en-US
9301,Graham Swift,1996.0,Last Orders,
9302,"Roland Barthes, Annette Lavers",1957.0,Mythologies,eng
9303,"Aristotle, Malcolm Heath",-335.0,Περὶ ποιητικῆς,eng
9304,Melanie Gideon,2008.0,Wife 22,
9305,Colleen Oakley,2015.0,,
9306,Mike Lupica,2004.0,Travel Team,
9307,Susan Cooper,1984.0,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",eng
9308,Margot Livesey,2012.0,,eng
9309,Ted Dekker,2006.0,Saint,en-US
9310,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",1785.0,Grundlegung zur Metaphysik der Sitten,eng
9311,"Douglas Preston, Lincoln Child",2015.0,Crimson Shore,eng
9312,Theodore Sturgeon,1953.0,More Than Human,eng
9313,"James Patterson, Michael Ledwidge",2014.0,Burn,eng
9314,Donna Russo Morin,2012.0,,en-US
9315,Dee Henderson,2002.0,The Healer,eng
9316,Ernest Hemingway,1970.0,Islands in the Stream,
9317,Dee Henderson,2001.0,The Guardian,eng
9318,Bisco Hatori,2009.0,桜蘭高校ホスト部 15,eng
9319,"Erlend Loe, Tor Ketil Solberg",1996.0,Naiv.Super.,eng
9320,"Meca Tanaka, 田中メカ",2007.0,キスよりも早く1,jpn
9321,Andy Andrews,2009.0,"The Noticer: Sometimes, all a person needs is a little perspective.",eng
9322,Iris Murdoch,1954.0,Under The Net,eng
9323,John Lanchester,2012.0,Capital,
9324,"P.C. Cast, Kristin Cast",2012.0,Lenobia's Vow,en-US
9325,Elle Kennedy,2016.0,,eng
9326,Eoin Colfer,2003.0,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)",en-US
9327,Shana Norris,2011.0,,eng
9328,Peter  May,2011.0,The Lewis Man,eng
9329,Terry Brooks,2007.0,The Elves of Cintra ,eng
9330,Trudi Canavan,2005.0,Priestess of the White,eng
9331,Jessica Sorensen,2011.0,,eng
9332,Robert Ludlum,1976.0,The Gemini Contenders,eng
9333,Conn Iggulden,2005.0,"The Field of Swords (Emperor, #3)",en-US
9334,Blake Crouch,2009.0,Abandon,en-US
9335,Linda Fairstein,1996.0,Final Jeopardy,en-US
9336,Jay Winik,2001.0,April 1865: The Month That Saved America (P.S.),
9337,Jessica Verday,2010.0,The Haunted,en-CA
9338,Dee Henderson,2001.0,,eng
9339,Julie Buxbaum,2016.0,Tell Me Three Things,eng
9340,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, Book 1)",eng
9341,Lynsay Sands,2003.0,Single White Vampire,eng
9342,Robert Jordan,1990.0,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",
9343,Daniel Goleman,2006.0,Social Intelligence: The New Science of Human Relationships,
9344,"HaveYouSeenThisGirL, Jan Irene Villar",2013.0,,fil
9345,Susan Elizabeth Phillips,2010.0,Call Me Irresistible,eng
9346,Robin S. Sharma,1999.0,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,eng
9347,Jennifer McMahon,2007.0,Promise Not to Tell,eng
9348,Debora Geary,2011.0,A Modern Witch,eng
9349,Andy Andrews,2002.0,The Traveler's Gift: Seven Decisions that Determine Personal Success,eng
9350,Elle Casey,2013.0,Shine Not Burn,eng
9351,Margaret Peterson Haddix,2005.0,Double Identity,
9352,"Si Robertson, Mark Schlabach",2013.0,,eng
9353,Tom Angleberger,2011.0,Darth Paper Strikes Back,eng
9354,Kady Cross,2011.0,The Girl in the Steel Corset,eng
9355,Daniel Glattauer,2006.0,Gut gegen Nordwind,ger
9356,"James Lincoln Collier, Christopher Collier",1974.0,My Brother Sam Is Dead,eng
9357,Linda Howard,1994.0,Dream Man,eng
9358,Tom Holland,2003.0,Rubicon: The Last Years of the Roman Republic,eng
9359,Stephen King,1996.0,"The Green Mile, Part 6: Coffey on the Mile",eng
9360,Laurie Halse Anderson,2002.0,,en-US
9361,Molly Harper,2009.0,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",en-US
9362,"Anne Rice, Anne Rampling",1986.0,Belinda,en-US
9363,Eloisa James,2011.0,When Beauty Tamed the Beast,eng
9364,Richard Paul Evans,2011.0,Miles to Go,
9365,Julie Garwood,1991.0,The Gift,eng
9366,Derf Backderf,2012.0,My Friend Dahmer,eng
9367,Julie Garwood,1988.0,The Lion's Lady,eng
9368,Mary Kay Andrews,2015.0,,
9369,Cindy C. Bennett,2010.0,Heart on a Chain,en-GB
9370,Brian Jacques,1999.0,The Legend of Luke,
9371,"Dick King-Smith, Maggie Kneen",1983.0,The Sheep-Pig,eng
9372,Wally Lamb,2009.0,Wishin' and Hopin': A Christmas Story,eng
9373,Jack McCallum,2012.0,Dream Team,eng
9374,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",2007.0,Influencer: The Power to Change Anything,en-GB
9375,Roger Zelazny,1976.0,The Hand of Oberon - The Courts of Chaos ,eng
9376,Maya Banks,2010.0,No Place to Run,eng
9377,"Jeff Smith, Steve Hamaker",1997.0,"The Dragonslayer (Bone, #4)",eng
9378,Joel Fuhrman,2003.0,Eat to Live,
9379,Tessa Dare,2012.0,A Week to Be Wicked,eng
9380,Ann M. Martin,2014.0,,eng
9381,Karen Chance,2007.0,Claimed By Shadow,en-US
9382,"Susan S. Adler, Renée Graef, Nancy Niles",1986.0,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",eng
9383,Sebastian Barry,2008.0,The Secret Scripture,eng
9384,"Greg Rucka, J.H. Williams III, Rachel Maddow",2010.0,Batwoman: Elegy,eng
9385,Julie Otsuka,2002.0,When the Emperor Was Divine,eng
9386,Sophie Jordan,2013.0,Foreplay,eng
9387,John Sandford,1994.0,Night Prey,eng
9388,Dorothy L. Sayers,1926.0,Clouds of Witness,eng
9389,Stephanie Bond,2006.0,Body Movers ,eng
9390,Anthony Bourdain,2005.0,"The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones",
9391,George Saunders,2017.0,Lincoln in the Bardo,eng
9392,William Gibson,2010.0,Zero History,eng
9393,Chelsea Fine,2011.0,Sophie & Carter,eng
9394,Louis Sachar,2006.0,Small Steps,eng
9395,Alex Marwood,2008.0,The Wicked Girls,eng
9396,Simon R. Green,2003.0,Agents of Light and Darkness,eng
9397,John Brunner,1968.0,Stand on Zanzibar,eng
9398,Gwen Cooper,2009.0,Homer's Odyssey ,en-US
9399,Agatha Christie,1940.0,Sad Cypress,eng
9400,"Michael Dante DiMartino, Bryan Konietzko",2006.0,Avatar: Last Airbender v. 1 (Avatar (Graphic Novels)),eng
9401,Enid Blyton,1942.0,Five Go to Smuggler's Top,eng
9402,Sara Paretsky,1982.0,Indemnity Only,eng
9403,Enid Blyton,1944.0,Five Run Away Together,en-US
9404,Danielle Steel,1977.0,The Promise,en-US
9405,Fannie Flagg,2004.0,A Redbird Christmas,eng
9406,Leon Uris,1984.0,The Haj,eng
9407,Guy Gavriel Kay,1986.0,The Darkest Road,eng
9408,Bette Greene,1973.0,Summer of My German Soldier,
9409,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",2014.0,Rogues,eng
9410,Jodi Daynard,2012.0,,eng
9411,Cora Reilly,2014.0,Bound by Honor,eng
9412,Tijan,2016.0,,eng
9413,Lara Adrian,2011.0,Deeper than Midnight,en-US
9414,Faith Hunter,2011.0,Mercy Blade,eng
9415,Cara Lockwood,2003.0,I Do (But I Don't),
9416,Judy Schachner,2006.0,Skippyjon Jones in Mummy Trouble (Skippyjon Jones),en-US
9417,Mason Currey,2013.0,Daily Rituals: How Artists Work,eng
9418,"Kevin Malarkey, Alex Malarkey",2010.0,The Boy Who Came Back from Heaven,eng
9419,Kitty French,2013.0,,eng
9420,Jacqueline Winspear,2008.0,An Incomplete Revenge,en-GB
9421,Jennifer McMahon,2015.0,The Night Sister,eng
9422,Sarra Manning,2011.0,,eng
9423,Ursula K. Le Guin,2001.0,Tales from Earthsea,eng
9424,"Juan Gabriel Vásquez, Anne McLean",2011.0,El ruido de las cosas al caer,eng
9425,Ruth Cardello,2011.0,,eng
9426,Dean Koontz,2015.0,Ashley Bell,eng
9427,"William Gibson, Terry Bisson",1981.0,Johnny Mnemonic,en-US
9428,Michael A. Stackpole,1996.0,Rogue Squadron,en-GB
9429,Danielle Steel,1987.0,Fine Things,
9430,Clive Cussler,2007.0,The Chase,en-US
9431,"Neil Postman, Andrew Postman",1985.0,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,eng
9432,Anne McCaffrey,1986.0,"Nerilka's Story (Pern: Dragonriders of Pern, #5)",eng
9433,Raymond E. Feist,2003.0,King of Foxes,
9434,Lynley Dodd,1983.0,Hairy Maclary from Donaldson's Dairy,eng
9435,"Pattie Boyd, Penny Junor",2007.0,Wonderful Tonight: An Autobiography,en-US
9436,Ann Hood,2013.0,The Obituary Writer,eng
9437,"Roderick Gordon, Brian  Williams",2007.0,Tunnels,en-CA
9438,Bob Spitz,2005.0,The Beatles: The Biography,en-US
9439,Ken Follett,1985.0,Lie Down With Lions,
9440,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",2007.0,Hulk: Planet Hulk,eng
9441,David Starkey,2000.0,Elizabeth: The Struggle for the Throne,
9442,Dean Hughes,1997.0,"Rumors of War (Children of the Promise, Vol 1)",en-US
9443,Jussi Adler-Olsen,2010.0,Journal 64,dan
9444,محمد صادق,2012.0,بضع ساعات في يوم ما,ara
9445,Lindsey Kelk,2011.0,The Single Girl's To-Do List,eng
9446,"Arthur C. Clarke, Gentry Lee",1993.0,Rama Revealed: The Ultimate Encounter,eng
9447,Alice Clayton,2010.0,The Redhead Revealed,eng
9448,Ted Dekker,2006.0,Skin,
9449,Garth Nix,2014.0,Clariel: The Lost Abhorsen,eng
9450,Donna Leon,1992.0,Death at La Fenice,en-US
9451,James Ellroy,1988.0,The Big Nowhere,eng
9452,Jan Karon,2002.0,In This Mountain (Mitford),
9453,Ken Follett,2000.0,Code to Zero,
9454,"Charles Dickens, Norman Page",1840.0,The Old Curiosity Shop,
9455,Virginia M. Axline,1964.0,Dibs in Search of Self: Personality Development in Play Therapy,en-US
9456,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004.0,フルーツバスケット 14,en-US
9457,"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",2013.0,"Hawkeye, Volume 2: Little Hits",eng
9458,"Barbara Ann Brennan, Jos. A. Smith",1987.0,Hands of Light: A Guide to Healing Through the Human Energy Field,
9459,Bohumil Hrabal,1976.0,Příliš hlučná samota,eng
9460,"Lemony Snicket, Brett Helquist",2006.0,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",en-GB
